scan_pk,timepoint,scan_id,peak1,peak2,peak3,peak4,peak5,peak6,peak7,peak8,peak9,peak10,peak11,peak12,peak13,peak14,peak15
12,1.0,12,31026.499156640242,15914.131665654784,91.30052352175511,553.8246819078876,339.5628678057754,1191.047924762017,-84.77970264658791,-258.612965407745,-328.52771495160636,-248.03162370412593,-310.7914547319223,-112.63346437682269,41.416143028745395,-158.9568179499688,-155.58314949781624
12,1.5,12,30371.351783976483,14134.385972923581,9.173063429946005,643.6290135119515,207.9388840079235,991.6913095714303,-144.87080769576608,-251.82496079303067,-366.24977133073526,-238.5069225420214,-311.740538849824,-179.54225452909185,53.64041873374457,-192.17047371275362,-182.47378129275435
12,2.0,12,29741.997353557374,12331.617103243017,-137.89708979820858,554.3489362518114,30.606858281854173,735.1291638681816,-185.12307344505172,-366.5021247820056,-437.59257718325057,-290.95293420958257,-369.5018848511621,-253.48844778008984,36.446559067036546,-200.1150441518373,-206.79324437104123
12,2.5,12,28968.539661932977,10891.615934474798,-245.21095604378576,480.58249905017533,-85.82573055366963,540.3370395819644,-278.9613211317136,-411.2944878954855,-463.05326782791394,-328.4024190718593,-394.21350265927583,-325.9309587839554,-10.903134473314136,-263.4528012633898,-228.9132048766566
12,3.0,12,28330.054677533593,9166.912616041449,-189.18706066759574,494.1705676742239,-129.68798856390111,395.46722938064386,-286.4777026266132,-400.9442647678548,-458.86622522366156,-293.6389361709112,-389.0778934190579,-350.7538278413321,8.87643561258664,-289.0561534407416,-243.292914987375
12,3.5,12,27665.87757594903,7676.105146699666,-193.83021606538074,527.7472904939763,-138.61370078598492,322.47360742613506,-331.68647326251624,-424.70582153251127,-463.6412987013168,-301.6411769069558,-394.77864779013737,-339.91878489183586,-3.9651602839339866,-250.09509096575084,-230.45029081100523
12,4.0,12,26749.23731553351,6213.072310419726,-234.3082027302899,440.8782778841031,-175.87935566552522,207.32349156290007,-422.0016166235709,-497.8142737451431,-550.9395029659723,-371.3296588770581,-447.84599499697276,-444.34365879614796,-96.05729888251132,-319.1831375356737,-281.7888657879909
12,4.5,12,25998.9398604581,5118.58209477896,-323.0722064191942,375.65491081110247,-276.6907510874309,144.25219311783445,-390.1171805505034,-566.8578112354809,-583.8253152442315,-385.79696741854,-444.34163773786565,-442.331353911506,-73.26003121682288,-328.73731553160053,-278.03112306639304
12,5.0,12,25218.786458289862,3739.4333666721764,-469.8324770051491,240.56485268071387,-353.66086565228596,-32.4824108652719,-533.5490659295904,-639.8161295015844,-613.0956790713022,-430.46880553680865,-522.6133569643526,-499.67919495828545,-155.68183691005902,-365.62114161746223,-346.19938443430686
12,6.0,12,24463.4420346096,2518.2322933938885,-380.49244398977004,240.00602026371857,-397.69990990425975,-81.66698049884278,-518.6516137865092,-639.1456648109887,-642.190397828548,-416.65236434363226,-531.7762626757645,-516.4567205101291,-168.31970520186064,-352.3315810298203,-337.6708897806495
12,7.0,12,24186.550872122483,1845.7701915446314,-435.3411945991589,240.1746090158957,-377.4986852898939,-62.53128569134511,-562.5362310170877,-650.9590650220003,-652.1418392797797,-468.60241963081046,-543.013589886758,-521.275077828702,-172.59753021745905,-379.6208649023898,-352.12500741865614
12,8.0,12,23516.509787450963,1169.8274467984459,-454.7603587323593,141.6518034086342,-437.1196962656565,-180.11055355593538,-603.0811046351133,-684.5553209775213,-686.489573270041,-478.72841832040297,-569.3793474597238,-560.4660291973673,-175.39095185747829,-410.71376717810955,-387.74419982035477
12,10.0,12,23763.85172750758,1158.3605209070718,-346.641345859192,171.15106062235176,-393.851074606601,-89.30641065640836,-578.7388776734105,-679.7411304822809,-667.9694468502913,-492.4043376881615,-544.7596225422989,-554.7932881017275,-179.36021387320443,-419.5830028047927,-366.83051440528436
12,15.0,12,23924.043792206194,1007.7789459267575,-503.59883656233797,161.1788240807476,-456.6586562273016,-168.45709942821117,-625.2237832284183,-741.6842956124598,-716.4676763113704,-515.9508919367848,-608.6505098094602,-566.3289865883855,-195.8521991100863,-452.25011878560576,-408.85341812902374
12,25.0,12,23577.99061035364,822.5165799020801,-460.6115977694576,184.15613116486142,-529.7462381988904,-141.23221473456164,-608.3897372180219,-702.1185679203833,-676.7105626246918,-503.08167140202784,-573.7740299764608,-560.6897413866384,-183.17855223301353,-380.236181813375,-397.0899075185343
