"scan_pk","timepoint","scan_id","peak1","peak2","peak3","peak4","peak5","peak6","peak7","peak8","peak9","peak10","peak11","peak12","peak13","peak14","peak15"
1,"6.0",1,"70774.48021234285","37751.41657928704","5544.332111767871","3566.9724877841863","3278.0131330771496","4680.267554852831","1257.2493294813235","372.27850548594773","326.45363238356606","285.85967450262916","636.546300981016","244.83297910581484","96.2959375144544","134.68847936754725","94.46692959420871"
1,"6.5",1,"71020.49311279996","37811.102487440774","5529.344589664501","3429.2592166658446","3250.368284491688","4668.299956966064","1190.2599245911426","365.09707657764505","273.3506359460096","287.3384941514585","651.2766785812514","238.41945060711544","81.22128419088446","72.33399349813413","109.54472725908518"
1,"7.0",1,"70968.02379860698","38106.777037210166","5613.107432659616","3507.405305693159","3215.1023636723244","4667.255244842529","1161.4918364714044","367.89101713940767","286.9640640874471","272.454004587311","620.6368897682537","192.43744626324576","69.21077290733794","109.96938906069391","106.36841684138945"
1,"7.5",1,"70931.87115103632","38069.179747491726","5610.112028151589","3563.95342740396","3204.916669513407","4736.8145758017245","1241.0822600208194","380.00644996215874","309.56416863909556","281.00881562050955","630.1094684488971","216.27246512494696","64.52710294873052","91.4105718419051","97.26841378784282"
1,"8.0",1,"71119.52804502753","38231.40724765392","5748.759372167545","3585.8845394983537","3220.3843353682187","4634.992659312076","1233.1410108048422","366.91563925576173","318.1642833308325","296.3742243572179","593.4211717049599","222.10336142461085","98.63294542787274","116.41312478464039","100.25438238936961"
1,"8.5",1,"71181.50028679427","38178.06009556071","5628.907120596407","3503.1180071316417","3198.4684425126156","4656.277515207082","1188.5931236512563","404.8804892572616","326.0093734299643","278.86668314364607","621.4998052621493","235.34865127436944","69.41035601317274","88.23435507458868","110.16633755071412"
1,"9.0",1,"71376.13403247221","38042.99156784215","5639.710863479259","3491.1504752694586","3240.8249450678195","4639.705342212766","1219.6262821049593","372.0014878461529","318.3977359149559","295.63990921828946","643.9541992719298","250.0649785164045","103.1885523653775","121.88496040861202","90.0469140635749"
1,"9.5",1,"70936.00756718528","38079.12916496988","5620.9508974514165","3531.130948634733","3217.9320040930943","4559.036899198959","1204.5157673166084","412.4491688113669","306.78894793525853","287.06721663448417","611.7983322230689","230.63048624942587","74.09306497824579","102.60599444718723","113.02738275762381"
1,"10.0",1,"70791.98667117047","38038.54037540768","5590.013878847315","3495.233072072217","3163.7400032969626","4611.120227505233","1186.8806590414986","353.34164322015266","294.0051254849687","292.1327661718788","597.7039050945273","250.44738733294082","97.76803251798877","122.75430599958423","108.67971746955818"
1,"10.5",1,"71051.18851806725","38069.789688055454","5636.146538477787","3519.9089469651835","3131.5467586100817","4660.463426947223","1213.0462626239503","357.7506704648378","297.740412997529","317.47836402243666","618.8218631350755","232.98166969524425","69.96344138283322","116.94412594531929","68.93546950457797"
